instant_x,dteday,season,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,is_weekend_x,year,week,month,instant_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,is_weekend_y,hour_block
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2434,0,4,7,0,Saturday,0,2,0.4,0.4091,0.82,0.4179,3,18,21,True,Morning (06-11)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2435,0,4,8,0,Saturday,0,3,0.4,0.4091,0.87,0.3582,7,38,45,True,Morning (06-11)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2436,0,4,9,0,Saturday,0,3,0.4,0.4091,1.0,0.2985,2,27,29,True,Morning (06-11)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2437,0,4,10,0,Saturday,0,3,0.42,0.4242,0.94,0.3881,1,21,22,True,Morning (06-11)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2438,0,4,11,0,Saturday,0,3,0.42,0.4242,0.94,0.4478,4,27,31,True,Morning (06-11)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2439,0,4,12,0,Saturday,0,2,0.46,0.4545,0.88,0.5821,6,26,32,True,Afternoon (12-17)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2440,0,4,13,0,Saturday,0,3,0.46,0.4545,0.94,0.5224,9,49,58,True,Afternoon (12-17)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2441,0,4,14,0,Saturday,0,3,0.52,0.5,0.83,0.5821,14,49,63,True,Afternoon (12-17)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2442,0,4,15,0,Saturday,0,3,0.52,0.5,0.83,0.5821,16,62,78,True,Afternoon (12-17)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2443,0,4,16,0,Saturday,0,3,0.5,0.4848,0.88,0.4627,6,27,33,True,Afternoon (12-17)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2444,0,4,17,0,Saturday,0,3,0.5,0.4848,0.88,0.5821,1,14,15,True,Afternoon (12-17)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2445,0,4,18,0,Saturday,0,2,0.5,0.4848,0.94,0.3881,6,32,38,True,Evening (18-21)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2446,0,4,19,0,Saturday,0,2,0.52,0.5,0.94,0.4179,9,62,71,True,Evening (18-21)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2447,0,4,20,0,Saturday,0,3,0.44,0.4394,0.94,0.2239,4,49,53,True,Evening (18-21)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2448,0,4,21,0,Saturday,0,2,0.44,0.4394,0.94,0.0,1,13,14,True,Evening (18-21)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2449,0,4,22,0,Saturday,0,3,0.42,0.4242,1.0,0.0,2,22,24,True,Night (22-05)
106,2011-04-16,2,0,4,0,Saturday,0,3,0.430833,0.425492,0.888333,0.340808,121,674,795,True,2011,15,4,2450,0,4,23,0,Saturday,0,2,0.44,0.4394,0.77,0.2836,5,30,35,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2451,0,4,0,0,Sunday,0,2,0.44,0.4394,0.77,0.2836,4,29,33,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2452,0,4,1,0,Sunday,0,1,0.42,0.4242,0.67,0.2239,6,25,31,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2453,0,4,2,0,Sunday,0,1,0.4,0.4091,0.62,0.194,4,25,29,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2454,0,4,3,0,Sunday,0,1,0.4,0.4091,0.66,0.1343,12,13,25,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2455,0,4,4,0,Sunday,0,1,0.36,0.3636,0.76,0.1045,2,5,7,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2456,0,4,5,0,Sunday,0,1,0.36,0.3485,0.71,0.1642,2,1,3,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2457,0,4,6,0,Sunday,0,1,0.36,0.3182,0.66,0.4478,3,5,8,True,Morning (06-11)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2458,0,4,7,0,Sunday,0,1,0.36,0.3333,0.5,0.3582,2,14,16,True,Morning (06-11)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2459,0,4,8,0,Sunday,0,1,0.38,0.3939,0.46,0.3881,7,36,43,True,Morning (06-11)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2460,0,4,9,0,Sunday,0,1,0.4,0.4091,0.43,0.2836,31,71,102,True,Morning (06-11)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2461,0,4,10,0,Sunday,0,1,0.42,0.4242,0.44,0.4478,91,120,211,True,Morning (06-11)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2462,0,4,11,0,Sunday,0,1,0.46,0.4545,0.41,0.4179,119,185,304,True,Morning (06-11)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2463,0,4,12,0,Sunday,0,1,0.46,0.4545,0.38,0.3881,167,187,354,True,Afternoon (12-17)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2464,0,4,13,0,Sunday,0,1,0.5,0.4848,0.34,0.3881,181,162,343,True,Afternoon (12-17)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2465,0,4,14,0,Sunday,0,1,0.52,0.5,0.34,0.3881,170,191,361,True,Afternoon (12-17)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2466,0,4,15,0,Sunday,0,1,0.54,0.5152,0.32,0.5224,179,209,388,True,Afternoon (12-17)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2467,0,4,16,0,Sunday,0,1,0.54,0.5152,0.3,0.3582,161,182,343,True,Afternoon (12-17)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2468,0,4,17,0,Sunday,0,1,0.56,0.5303,0.3,0.4478,143,163,306,True,Afternoon (12-17)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2469,0,4,18,0,Sunday,0,1,0.56,0.5303,0.3,0.3881,102,175,277,True,Evening (18-21)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2470,0,4,19,0,Sunday,0,1,0.56,0.5303,0.3,0.2985,75,135,210,True,Evening (18-21)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2471,0,4,20,0,Sunday,0,1,0.52,0.5,0.36,0.194,44,97,141,True,Evening (18-21)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2472,0,4,21,0,Sunday,0,1,0.5,0.4848,0.42,0.194,13,70,83,True,Evening (18-21)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2473,0,4,22,0,Sunday,0,1,0.5,0.4848,0.39,0.1045,21,49,70,True,Night (22-05)
107,2011-04-17,2,0,4,0,Sunday,0,1,0.456667,0.445696,0.479583,0.303496,1558,2186,3744,True,2011,15,4,2474,0,4,23,0,Sunday,0,1,0.44,0.4394,0.67,0.1642,19,37,56,True,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2475,0,4,0,0,Monday,1,1,0.46,0.4545,0.47,0.0896,15,24,39,False,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2476,0,4,1,0,Monday,1,1,0.46,0.4545,0.47,0.1343,11,8,19,False,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2477,0,4,2,0,Monday,1,1,0.42,0.4242,0.67,0.1045,14,2,16,False,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2478,0,4,3,0,Monday,1,1,0.42,0.4242,0.62,0.1045,6,1,7,False,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2479,0,4,4,0,Monday,1,1,0.4,0.4091,0.87,0.1642,2,4,6,False,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2480,0,4,5,0,Monday,1,1,0.4,0.4091,0.76,0.0896,0,16,16,False,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2481,0,4,6,0,Monday,1,1,0.4,0.4091,0.82,0.0,3,51,54,False,Morning (06-11)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2482,0,4,7,0,Monday,1,1,0.46,0.4545,0.63,0.0,12,156,168,False,Morning (06-11)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2483,0,4,8,0,Monday,1,1,0.46,0.4545,0.63,0.0,20,277,297,False,Morning (06-11)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2484,0,4,9,0,Monday,1,2,0.5,0.4848,0.55,0.1045,37,132,169,False,Morning (06-11)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2485,0,4,10,0,Monday,1,2,0.52,0.5,0.55,0.1045,41,68,109,False,Morning (06-11)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2486,0,4,11,0,Monday,1,2,0.54,0.5152,0.52,0.0896,36,87,123,False,Morning (06-11)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2487,0,4,12,0,Monday,1,2,0.56,0.5303,0.49,0.0896,60,124,184,False,Afternoon (12-17)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2488,0,4,13,0,Monday,1,2,0.56,0.5303,0.49,0.1642,41,128,169,False,Afternoon (12-17)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2489,0,4,14,0,Monday,1,2,0.58,0.5455,0.49,0.194,49,95,144,False,Afternoon (12-17)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2490,0,4,15,0,Monday,1,2,0.6,0.6212,0.43,0.194,64,112,176,False,Afternoon (12-17)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2491,0,4,16,0,Monday,1,1,0.6,0.6212,0.46,0.2836,40,165,205,False,Afternoon (12-17)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2492,0,4,17,0,Monday,1,1,0.58,0.5455,0.49,0.2836,66,362,428,False,Afternoon (12-17)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2493,0,4,18,0,Monday,1,1,0.64,0.6212,0.31,0.3582,41,321,362,False,Evening (18-21)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2494,0,4,19,0,Monday,1,1,0.56,0.5303,0.46,0.2537,42,244,286,False,Evening (18-21)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2495,0,4,20,0,Monday,1,1,0.6,0.6212,0.33,0.2985,29,136,165,False,Evening (18-21)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2496,0,4,21,0,Monday,1,1,0.56,0.5303,0.37,0.2836,20,131,151,False,Evening (18-21)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2497,0,4,22,0,Monday,1,1,0.52,0.5,0.55,0.2836,9,81,90,False,Night (22-05)
108,2011-04-18,2,0,4,0,Monday,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,False,2011,16,4,2498,0,4,23,0,Monday,1,1,0.5,0.4848,0.59,0.2537,11,35,46,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2499,0,4,0,0,Tuesday,1,1,0.5,0.4848,0.55,0.2239,2,23,25,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2500,0,4,1,0,Tuesday,1,1,0.46,0.4545,0.63,0.2239,5,2,7,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2501,0,4,2,0,Tuesday,1,1,0.46,0.4545,0.67,0.2836,8,5,13,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2502,0,4,3,0,Tuesday,1,1,0.48,0.4697,0.63,0.2239,0,3,3,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2503,0,4,4,0,Tuesday,1,1,0.46,0.4545,0.67,0.0896,1,4,5,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2504,0,4,5,0,Tuesday,1,2,0.46,0.4545,0.72,0.194,1,17,18,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2505,0,4,6,0,Tuesday,1,2,0.48,0.4697,0.67,0.0,2,63,65,False,Morning (06-11)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2506,0,4,7,0,Tuesday,1,2,0.52,0.5,0.55,0.0,22,166,188,False,Morning (06-11)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2507,0,4,8,0,Tuesday,1,2,0.5,0.4848,0.68,0.1343,20,331,351,False,Morning (06-11)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2508,0,4,9,0,Tuesday,1,3,0.52,0.5,0.63,0.0896,23,139,162,False,Morning (06-11)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2509,0,4,10,0,Tuesday,1,2,0.5,0.4848,0.72,0.2239,15,60,75,False,Morning (06-11)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2510,0,4,11,0,Tuesday,1,2,0.54,0.5152,0.68,0.1642,19,53,72,False,Morning (06-11)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2511,0,4,12,0,Tuesday,1,2,0.54,0.5152,0.64,0.0896,19,84,103,False,Afternoon (12-17)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2512,0,4,13,0,Tuesday,1,2,0.54,0.5152,0.68,0.2239,26,103,129,False,Afternoon (12-17)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2513,0,4,14,0,Tuesday,1,2,0.54,0.5152,0.64,0.194,19,88,107,False,Afternoon (12-17)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2514,0,4,15,0,Tuesday,1,2,0.54,0.5152,0.65,0.1642,44,83,127,False,Afternoon (12-17)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2515,0,4,16,0,Tuesday,1,1,0.56,0.5303,0.52,0.2985,30,162,192,False,Afternoon (12-17)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2516,0,4,17,0,Tuesday,1,1,0.56,0.5303,0.6,0.1045,39,372,411,False,Afternoon (12-17)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2517,0,4,18,0,Tuesday,1,2,0.54,0.5152,0.64,0.1343,44,377,421,False,Evening (18-21)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2518,0,4,19,0,Tuesday,1,2,0.5,0.4848,0.72,0.194,28,248,276,False,Evening (18-21)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2519,0,4,20,0,Tuesday,1,2,0.5,0.4848,0.72,0.2239,20,148,168,False,Evening (18-21)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2520,0,4,21,0,Tuesday,1,2,0.5,0.4848,0.72,0.1343,8,114,122,False,Evening (18-21)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2521,0,4,22,0,Tuesday,1,1,0.48,0.4697,0.77,0.0896,3,109,112,False,Night (22-05)
109,2011-04-19,2,0,4,0,Tuesday,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,False,2011,16,4,2522,0,4,23,0,Tuesday,1,1,0.46,0.4545,0.88,0.0896,11,41,52,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2523,0,4,0,0,Wednesday,1,1,0.44,0.4394,0.88,0.1343,4,29,33,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2524,0,4,1,0,Wednesday,1,1,0.42,0.4242,0.94,0.1642,2,5,7,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2525,0,4,2,0,Wednesday,1,1,0.42,0.4242,0.94,0.1642,0,2,2,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2526,0,4,3,0,Wednesday,1,1,0.42,0.4242,0.94,0.0,0,2,2,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2527,0,4,4,0,Wednesday,1,1,0.4,0.4091,1.0,0.1045,5,4,9,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2528,0,4,5,0,Wednesday,1,1,0.4,0.4091,0.94,0.194,1,14,15,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2529,0,4,6,0,Wednesday,1,1,0.42,0.4242,0.94,0.1642,2,62,64,False,Morning (06-11)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2530,0,4,7,0,Wednesday,1,1,0.44,0.4394,0.94,0.0,26,211,237,False,Morning (06-11)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2531,0,4,8,0,Wednesday,1,1,0.62,0.6061,0.69,0.4627,22,374,396,False,Morning (06-11)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2532,0,4,9,0,Wednesday,1,1,0.66,0.6212,0.61,0.2836,27,170,197,False,Morning (06-11)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2533,0,4,10,0,Wednesday,1,1,0.62,0.6061,0.69,0.0896,45,86,131,False,Morning (06-11)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2534,0,4,11,0,Wednesday,1,1,0.62,0.6061,0.69,0.0896,31,87,118,False,Morning (06-11)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2535,0,4,12,0,Wednesday,1,1,0.7,0.6515,0.48,0.3881,28,117,145,False,Afternoon (12-17)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2536,0,4,13,0,Wednesday,1,1,0.7,0.6515,0.48,0.3881,42,135,177,False,Afternoon (12-17)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2537,0,4,14,0,Wednesday,1,1,0.74,0.6515,0.4,0.4627,33,115,148,False,Afternoon (12-17)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2538,0,4,15,0,Wednesday,1,2,0.76,0.6667,0.35,0.3582,32,113,145,False,Afternoon (12-17)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2539,0,4,16,0,Wednesday,1,2,0.76,0.6667,0.35,0.3582,54,201,255,False,Afternoon (12-17)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2540,0,4,17,0,Wednesday,1,2,0.74,0.6515,0.37,0.4179,34,398,432,False,Afternoon (12-17)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2541,0,4,18,0,Wednesday,1,1,0.74,0.6515,0.3,0.3582,56,385,441,False,Evening (18-21)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2542,0,4,19,0,Wednesday,1,1,0.7,0.6364,0.32,0.2537,74,309,383,False,Evening (18-21)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2543,0,4,20,0,Wednesday,1,1,0.68,0.6212,0.32,0.1045,31,194,225,False,Evening (18-21)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2544,0,4,21,0,Wednesday,1,1,0.66,0.6212,0.36,0.2836,38,134,172,False,Evening (18-21)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2545,0,4,22,0,Wednesday,1,1,0.62,0.6212,0.41,0.2537,12,105,117,False,Night (22-05)
110,2011-04-20,2,0,4,0,Wednesday,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,False,2011,16,4,2546,0,4,23,0,Wednesday,1,1,0.6,0.6212,0.4,0.3284,14,79,93,False,Night (22-05)
111,2011-04-21,2,0,4,0,Thursday,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,False,2011,16,4,2547,0,4,0,0,Thursday,1,1,0.56,0.5303,0.43,0.3582,11,33,44,False,Night (22-05)
111,2011-04-21,2,0,4,0,Thursday,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,False,2011,16,4,2548,0,4,1,0,Thursday,1,1,0.52,0.5,0.45,0.2239,6,20,26,False,Night (22-05)
111,2011-04-21,2,0,4,0,Thursday,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,False,2011,16,4,2549,0,4,2,0,Thursday,1,1,0.5,0.4848,0.42,0.3881,3,10,13,False,Night (22-05)
